Zeit;Zeit_Time;Leistung_Total;Leistung_Max_Total;Leistung_NCS;Leistung_HPC;Leistung_MCS;Ladestrategie;Netzanschluss;Ladequote
0;2024-01-01 00:00:00;0,0;0;0,0;0,0;0,0;p_max;4590,0;1,0
5;2024-01-01 00:05:00;0,0;0;0,0;0,0;0,0;p_max;4590,0;1,0
10;2024-01-01 00:10:00;100,0;100;100,0;0,0;0,0;p_max;4590,0;1,0
15;2024-01-01 00:15:00;100,0;100;100,0;0,0;0,0;p_max;4590,0;1,0
20;2024-01-01 00:20:00;100,0;100;100,0;0,0;0,0;p_max;4590,0;1,0
25;2024-01-01 00:25:00;100,0;100;100,0;0,0;0,0;p_max;4590,0;1,0
30;2024-01-01 00:30:00;100,0;100;100,0;0,0;0,0;p_max;4590,0;1,0
35;2024-01-01 00:35:00;100,0;100;100,0;0,0;0,0;p_max;4590,0;1,0
40;2024-01-01 00:40:00;200,0;200;200,0;0,0;0,0;p_max;4590,0;1,0
45;2024-01-01 00:45:00;200,0;200;200,0;0,0;0,0;p_max;4590,0;1,0
50;2024-01-01 00:50:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
55;2024-01-01 00:55:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
60;2024-01-01 01:00:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
65;2024-01-01 01:05:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
70;2024-01-01 01:10:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
75;2024-01-01 01:15:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
80;2024-01-01 01:20:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
85;2024-01-01 01:25:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
90;2024-01-01 01:30:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
95;2024-01-01 01:35:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
100;2024-01-01 01:40:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
105;2024-01-01 01:45:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
110;2024-01-01 01:50:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
115;2024-01-01 01:55:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
120;2024-01-01 02:00:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
125;2024-01-01 02:05:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
130;2024-01-01 02:10:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
135;2024-01-01 02:15:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
140;2024-01-01 02:20:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
145;2024-01-01 02:25:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
150;2024-01-01 02:30:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
155;2024-01-01 02:35:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
160;2024-01-01 02:40:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
165;2024-01-01 02:45:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
170;2024-01-01 02:50:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
175;2024-01-01 02:55:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
180;2024-01-01 03:00:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
185;2024-01-01 03:05:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
190;2024-01-01 03:10:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
195;2024-01-01 03:15:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
200;2024-01-01 03:20:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
205;2024-01-01 03:25:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
210;2024-01-01 03:30:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
215;2024-01-01 03:35:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
220;2024-01-01 03:40:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
225;2024-01-01 03:45:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
230;2024-01-01 03:50:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
235;2024-01-01 03:55:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
240;2024-01-01 04:00:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
245;2024-01-01 04:05:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
250;2024-01-01 04:10:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
255;2024-01-01 04:15:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
260;2024-01-01 04:20:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
265;2024-01-01 04:25:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
270;2024-01-01 04:30:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
275;2024-01-01 04:35:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
280;2024-01-01 04:40:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
285;2024-01-01 04:45:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
290;2024-01-01 04:50:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
295;2024-01-01 04:55:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
300;2024-01-01 05:00:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
305;2024-01-01 05:05:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
310;2024-01-01 05:10:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
315;2024-01-01 05:15:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
320;2024-01-01 05:20:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
325;2024-01-01 05:25:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
330;2024-01-01 05:30:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
335;2024-01-01 05:35:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
340;2024-01-01 05:40:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
345;2024-01-01 05:45:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
350;2024-01-01 05:50:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
355;2024-01-01 05:55:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
360;2024-01-01 06:00:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
365;2024-01-01 06:05:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
370;2024-01-01 06:10:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
375;2024-01-01 06:15:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
380;2024-01-01 06:20:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
385;2024-01-01 06:25:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
390;2024-01-01 06:30:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
395;2024-01-01 06:35:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
400;2024-01-01 06:40:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
405;2024-01-01 06:45:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
410;2024-01-01 06:50:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
415;2024-01-01 06:55:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
420;2024-01-01 07:00:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
425;2024-01-01 07:05:00;300,0;300;300,0;0,0;0,0;p_max;4590,0;1,0
430;2024-01-01 07:10:00;293,33112351938877;300;293,33112351938877;0,0;0,0;p_max;4590,0;1,0
435;2024-01-01 07:15:00;200,0;300;200,0;0,0;0,0;p_max;4590,0;1,0
440;2024-01-01 07:20:00;200,0;300;200,0;0,0;0,0;p_max;4590,0;1,0
445;2024-01-01 07:25:00;200,0;300;200,0;0,0;0,0;p_max;4590,0;1,0
450;2024-01-01 07:30:00;200,0;300;200,0;0,0;0,0;p_max;4590,0;1,0
455;2024-01-01 07:35:00;200,0;300;200,0;0,0;0,0;p_max;4590,0;1,0
460;2024-01-01 07:40:00;200,0;300;200,0;0,0;0,0;p_max;4590,0;1,0
465;2024-01-01 07:45:00;200,0;300;200,0;0,0;0,0;p_max;4590,0;1,0
470;2024-01-01 07:50:00;165,3182066987683;300;165,3182066987683;0,0;0,0;p_max;4590,0;1,0
475;2024-01-01 07:55:00;100,0;300;100,0;0,0;0,0;p_max;4590,0;1,0
480;2024-01-01 08:00:00;100,0;300;100,0;0,0;0,0;p_max;4590,0;1,0
485;2024-01-01 08:05:00;100,0;300;100,0;0,0;0,0;p_max;4590,0;1,0
490;2024-01-01 08:10:00;100,0;300;100,0;0,0;0,0;p_max;4590,0;1,0
495;2024-01-01 08:15:00;100,0;300;100,0;0,0;0,0;p_max;4590,0;1,0
500;2024-01-01 08:20:00;100,0;300;100,0;0,0;0,0;p_max;4590,0;1,0
505;2024-01-01 08:25:00;100,0;300;100,0;0,0;0,0;p_max;4590,0;1,0
510;2024-01-01 08:30:00;100,0;300;100,0;0,0;0,0;p_max;4590,0;1,0
515;2024-01-01 08:35:00;450,0;650;100,0;350,0;0,0;p_max;4590,0;1,0
520;2024-01-01 08:40:00;450,0;650;100,0;350,0;0,0;p_max;4590,0;1,0
525;2024-01-01 08:45:00;450,0;650;100,0;350,0;0,0;p_max;4590,0;1,0
530;2024-01-01 08:50:00;450,0;650;100,0;350,0;0,0;p_max;4590,0;1,0
535;2024-01-01 08:55:00;450,0;650;100,0;350,0;0,0;p_max;4590,0;1,0
540;2024-01-01 09:00:00;450,0;650;100,0;350,0;0,0;p_max;4590,0;1,0
545;2024-01-01 09:05:00;800,0;1000;100,0;700,0;0,0;p_max;4590,0;1,0
550;2024-01-01 09:10:00;1800,0;1900;100,0;700,0;1000,0;p_max;4590,0;1,0
555;2024-01-01 09:15:00;2442,3996821884757;2900;17,027337277172137;425,3723449113038;2000,0;p_max;4590,0;1,0
560;2024-01-01 09:20:00;2350,0;2550;0,0;350,0;2000,0;p_max;4590,0;1,0
565;2024-01-01 09:25:00;1502,7163637097615;2550;0,0;350,0;1152,7163637097615;p_max;4590,0;1,0
570;2024-01-01 09:30:00;1498,3355681648302;3250;0,0;1050,0;448,3355681648302;p_max;4590,0;1,0
575;2024-01-01 09:35:00;1050,0;3250;0,0;1050,0;0,0;p_max;4590,0;1,0
580;2024-01-01 09:40:00;2050,0;4150;0,0;1050,0;1000,0;p_max;4590,0;1,0
585;2024-01-01 09:45:00;1811,7544434799463;4150;0,0;811,7544434799463;1000,0;p_max;4590,0;1,0
590;2024-01-01 09:50:00;1700,0;3700;0,0;700,0;1000,0;p_max;4590,0;1,0
595;2024-01-01 09:55:00;1267,4360407580123;2700;0,0;475,98619997735057;791,4498407806617;p_max;4590,0;1,0
600;2024-01-01 10:00:00;1050,0;2400;0,0;1050,0;0,0;p_max;4590,0;1,0
605;2024-01-01 10:05:00;1050,0;2400;0,0;1050,0;0,0;p_max;4590,0;1,0
610;2024-01-01 10:10:00;882,4123188499193;2400;0,0;882,4123188499193;0,0;p_max;4590,0;1,0
615;2024-01-01 10:15:00;700,0;1700;0,0;700,0;0,0;p_max;4590,0;1,0
620;2024-01-01 10:20:00;568,6510762002954;1700;0,0;568,6510762002954;0,0;p_max;4590,0;1,0
625;2024-01-01 10:25:00;1645,1763247428596;2050;0,0;645,1763247428596;1000,0;p_max;4590,0;1,0
630;2024-01-01 10:30:00;1350,0;2050;0,0;350,0;1000,0;p_max;4590,0;1,0
635;2024-01-01 10:35:00;2350,0;3050;0,0;350,0;2000,0;p_max;4590,0;1,0
640;2024-01-01 10:40:00;1604,082550880698;3050;0,0;350,0;1254,082550880698;p_max;4590,0;1,0
645;2024-01-01 10:45:00;3400,0;4400;0,0;1400,0;2000,0;p_max;4590,0;1,0
650;2024-01-01 10:50:00;3572,416867584727;4750;0,0;1750,0;1822,4168675847268;p_max;4590,0;1,0
655;2024-01-01 10:55:00;3100,0;5100;0,0;2100,0;1000,0;p_max;4590,0;1,0
660;2024-01-01 11:00:00;4590,0;7450;0,0;2209,948164796545;2380,051835203455;p_max;4590,0;1,0
665;2024-01-01 11:05:00;4564,499592594144;8150;0,0;2564,4995925941444;2000,0;p_max;4590,0;1,0
670;2024-01-01 11:10:00;4100,0;6800;0,0;2100,0;2000,0;p_max;4590,0;1,0
675;2024-01-01 11:15:00;2870,0040220829796;7150;0,0;2450,0;420,0040220829794;p_max;4590,0;1,0
680;2024-01-01 11:20:00;3483,2908765888933;7500;0,0;2483,2908765888933;1000,0;p_max;4590,0;1,0
685;2024-01-01 11:25:00;2703,3336417049686;7500;0,0;1703,3336417049686;1000,0;p_max;4590,0;1,0
690;2024-01-01 11:30:00;3610,6596683514053;6800;0,0;1610,6596683514056;2000,0;p_max;4590,0;1,0
695;2024-01-01 11:35:00;3632,7620568188013;7150;0,0;2100,0;1532,762056818801;p_max;4590,0;1,0
700;2024-01-01 11:40:00;2665,5211222639136;6800;0,0;1665,5211222639134;1000,0;p_max;4590,0;1,0
705;2024-01-01 11:45:00;1782,3316433452676;4450;0,0;1400,0;382,3316433452676;p_max;4590,0;1,0
710;2024-01-01 11:50:00;2100,0;4450;0,0;2100,0;0,0;p_max;4590,0;1,0
715;2024-01-01 11:55:00;1863,067629478627;4450;0,0;1863,067629478627;0,0;p_max;4590,0;1,0
720;2024-01-01 12:00:00;3750,0;6100;0,0;1750,0;2000,0;p_max;4590,0;1,0
725;2024-01-01 12:05:00;4575,457727568813;5800;0,0;2575,457727568814;2000,0;p_max;4590,0;1,0
730;2024-01-01 12:10:00;4227,417339061398;5800;0,0;2227,4173390613973;2000,0;p_max;4590,0;1,0
735;2024-01-01 12:15:00;3382,7293745208094;5450;0,0;1802,4667417534215;1580,262632767388;p_max;4590,0;1,0
740;2024-01-01 12:20:00;3074,5498822036125;5100;0,0;2074,5498822036125;1000,0;p_max;4590,0;1,0
745;2024-01-01 12:25:00;2440,75208668262;5100;0,0;1440,7520866826198;1000,0;p_max;4590,0;1,0
750;2024-01-01 12:30:00;1627,4506721438083;5100;0,0;999,3581331642933;628,0925389795149;p_max;4590,0;1,0
755;2024-01-01 12:35:00;2044,7637087559503;5750;0,0;1044,7637087559503;1000,0;p_max;4590,0;1,0
760;2024-01-01 12:40:00;2050,0;6100;0,0;1050,0;1000,0;p_max;4590,0;1,0
765;2024-01-01 12:45:00;2050,0;4100;0,0;1050,0;1000,0;p_max;4590,0;1,0
770;2024-01-01 12:50:00;2204,9066780634357;4050;0,0;956,0902686891325;1248,816409374303;p_max;4590,0;1,0
775;2024-01-01 12:55:00;1700,0;4050;0,0;700,0;1000,0;p_max;4590,0;1,0
780;2024-01-01 13:00:00;1700,0;3050;0,0;700,0;1000,0;p_max;4590,0;1,0
785;2024-01-01 13:05:00;1460,5722614531712;3050;0,0;776,6653583977352;683,906903055436;p_max;4590,0;1,0
790;2024-01-01 13:10:00;700,0;3050;0,0;700,0;0,0;p_max;4590,0;1,0
795;2024-01-01 13:15:00;2050,0;4400;0,0;1050,0;1000,0;p_max;4590,0;1,0
800;2024-01-01 13:20:00;2663,27582283109;3750;0,0;1663,27582283109;1000,0;p_max;4590,0;1,0
805;2024-01-01 13:25:00;2750,0;3750;0,0;1750,0;1000,0;p_max;4590,0;1,0
810;2024-01-01 13:30:00;3299,3811841540405;4450;0,0;2450,0;849,3811841540406;p_max;4590,0;1,0
815;2024-01-01 13:35:00;3800,0;4800;0,0;2800,0;1000,0;p_max;4590,0;1,0
820;2024-01-01 13:40:00;3800,0;4800;0,0;2800,0;1000,0;p_max;4590,0;1,0
825;2024-01-01 13:45:00;3734,645906149801;4800;0,0;2734,645906149801;1000,0;p_max;4590,0;1,0
830;2024-01-01 13:50:00;2604,5754049440943;4450;0,0;2450,0;154,57540494409432;p_max;4590,0;1,0
835;2024-01-01 13:55:00;4375,618464477149;6450;0,0;2375,6184644771492;2000,0;p_max;4590,0;1,0
840;2024-01-01 14:00:00;3339,519535666116;5100;0,0;1339,5195356661163;2000,0;p_max;4590,0;1,0
845;2024-01-01 14:05:00;2350,0;4400;0,0;350,0;2000,0;p_max;4590,0;1,0
850;2024-01-01 14:10:00;1683,8914970828157;4050;0,0;253,12946675363202;1430,7620303291837;p_max;4590,0;1,0
855;2024-01-01 14:15:00;0,0;3350;0,0;0,0;0,0;p_max;4590,0;1,0
860;2024-01-01 14:20:00;0,0;2000;0,0;0,0;0,0;p_max;4590,0;1,0
865;2024-01-01 14:25:00;1000,0;3000;0,0;0,0;1000,0;p_max;4590,0;1,0
870;2024-01-01 14:30:00;1350,0;3350;0,0;350,0;1000,0;p_max;4590,0;1,0
875;2024-01-01 14:35:00;1350,0;3350;0,0;350,0;1000,0;p_max;4590,0;1,0
880;2024-01-01 14:40:00;1350,0;1350;0,0;350,0;1000,0;p_max;4590,0;1,0
885;2024-01-01 14:45:00;479,55808453572854;1350;0,0;350,0;129,55808453572854;p_max;4590,0;1,0
890;2024-01-01 14:50:00;350,0;1350;0,0;350,0;0,0;p_max;4590,0;1,0
895;2024-01-01 14:55:00;1700,0;2700;0,0;700,0;1000,0;p_max;4590,0;1,0
900;2024-01-01 15:00:00;1700,0;2700;0,0;700,0;1000,0;p_max;4590,0;1,0
905;2024-01-01 15:05:00;1531,3928786304973;2700;0,0;531,3928786304973;1000,0;p_max;4590,0;1,0
910;2024-01-01 15:10:00;1902,670302172533;2700;0,0;350,0;1552,670302172533;p_max;4590,0;1,0
915;2024-01-01 15:15:00;1350,0;2350;0,0;350,0;1000,0;p_max;4590,0;1,0
920;2024-01-01 15:20:00;1450,0;2450;100,0;350,0;1000,0;p_max;4590,0;1,0
925;2024-01-01 15:25:00;1900,8509909046709;3450;100,0;34,50002262628842;1766,3509682783824;p_max;4590,0;1,0
930;2024-01-01 15:30:00;1100,0;3450;100,0;0,0;1000,0;p_max;4590,0;1,0
935;2024-01-01 15:35:00;1200,0;3550;200,0;0,0;1000,0;p_max;4590,0;1,0
940;2024-01-01 15:40:00;2200,0;3200;200,0;0,0;2000,0;p_max;4590,0;1,0
945;2024-01-01 15:45:00;2412,955664203684;4200;200,0;0,0;2212,955664203684;p_max;4590,0;1,0
950;2024-01-01 15:50:00;2300,0;4300;300,0;0,0;2000,0;p_max;4590,0;1,0
955;2024-01-01 15:55:00;3044,844399850426;4400;400,0;0,0;2644,844399850426;p_max;4590,0;1,0
960;2024-01-01 16:00:00;3707,7231955542284;6400;400,0;0,0;3307,7231955542284;p_max;4590,0;1,0
965;2024-01-01 16:05:00;3750,0;6750;400,0;350,0;3000,0;p_max;4590,0;1,0
970;2024-01-01 16:10:00;4590,0;6750;400,0;350,0;3840,0;p_max;4590,0;1,0
975;2024-01-01 16:15:00;3931,0440162140903;6750;400,0;350,0;3181,0440162140903;p_max;4590,0;1,0
980;2024-01-01 16:20:00;3402,7681942992167;7750;400,0;350,0;2652,7681942992167;p_max;4590,0;1,0
985;2024-01-01 16:25:00;3850,0;7850;500,0;350,0;3000,0;p_max;4590,0;1,0
990;2024-01-01 16:30:00;3375,4172820588983;6850;500,0;350,0;2525,4172820588983;p_max;4590,0;1,0
995;2024-01-01 16:35:00;2850,0;6850;500,0;350,0;2000,0;p_max;4590,0;1,0
1000;2024-01-01 16:40:00;3494,641869417188;6850;500,0;350,0;2644,641869417188;p_max;4590,0;1,0
1005;2024-01-01 16:45:00;1891,9905237284934;4850;500,0;340,313153560864;1051,6773701676293;p_max;4590,0;1,0
1010;2024-01-01 16:50:00;1500,0;4500;500,0;0,0;1000,0;p_max;4590,0;1,0
1015;2024-01-01 16:55:00;1500,0;3500;500,0;0,0;1000,0;p_max;4590,0;1,0
1020;2024-01-01 17:00:00;1717,6984261666657;4500;500,0;0,0;1217,6984261666657;p_max;4590,0;1,0
1025;2024-01-01 17:05:00;2500,0;4500;500,0;0,0;2000,0;p_max;4590,0;1,0
1030;2024-01-01 17:10:00;3950,0;4950;600,0;350,0;3000,0;p_max;4590,0;1,0
1035;2024-01-01 17:15:00;3950,0;4950;600,0;350,0;3000,0;p_max;4590,0;1,0
1040;2024-01-01 17:20:00;3625,204154351257;5150;800,0;350,0;2475,204154351257;p_max;4590,0;1,0
1045;2024-01-01 17:25:00;2805,010833271975;4150;800,0;350,0;1655,0108332719751;p_max;4590,0;1,0
1050;2024-01-01 17:30:00;1893,3082077075587;4150;800,0;350,0;743,3082077075586;p_max;4590,0;1,0
1055;2024-01-01 17:35:00;1150,0;4150;800,0;350,0;0,0;p_max;4590,0;1,0
1060;2024-01-01 17:40:00;2500,0;5500;800,0;700,0;1000,0;p_max;4590,0;1,0
1065;2024-01-01 17:45:00;2500,0;4500;800,0;700,0;1000,0;p_max;4590,0;1,0
1070;2024-01-01 17:50:00;2483,6232455212885;3700;1000,0;483,6232455212887;1000,0;p_max;4590,0;1,0
1075;2024-01-01 17:55:00;2350,0;2350;1000,0;350,0;1000,0;p_max;4590,0;1,0
1080;2024-01-01 18:00:00;1553,3136038221664;2350;1000,0;350,0;203,31360382216633;p_max;4590,0;1,0
1085;2024-01-01 18:05:00;1350,0;2350;1000,0;350,0;0,0;p_max;4590,0;1,0
1090;2024-01-01 18:10:00;1450,0;2450;1100,0;350,0;0,0;p_max;4590,0;1,0
1095;2024-01-01 18:15:00;1550,0;2550;1200,0;350,0;0,0;p_max;4590,0;1,0
1100;2024-01-01 18:20:00;1973,7892187935045;3250;1200,0;773,7892187935046;0,0;p_max;4590,0;1,0
1105;2024-01-01 18:25:00;1900,0;1900;1200,0;700,0;0,0;p_max;4590,0;1,0
1110;2024-01-01 18:30:00;1900,0;1900;1200,0;700,0;0,0;p_max;4590,0;1,0
1115;2024-01-01 18:35:00;1900,0;1900;1200,0;700,0;0,0;p_max;4590,0;1,0
1120;2024-01-01 18:40:00;2000,0;2000;1300,0;700,0;0,0;p_max;4590,0;1,0
1125;2024-01-01 18:45:00;2200,0;2200;1500,0;700,0;0,0;p_max;4590,0;1,0
1130;2024-01-01 18:50:00;2300,0;2300;1600,0;700,0;0,0;p_max;4590,0;1,0
1135;2024-01-01 18:55:00;2300,0;2300;1600,0;700,0;0,0;p_max;4590,0;1,0
1140;2024-01-01 19:00:00;2237,199213552883;2300;1600,0;637,1992135528831;0,0;p_max;4590,0;1,0
1145;2024-01-01 19:05:00;1600,0;1600;1600,0;0,0;0,0;p_max;4590,0;1,0
1150;2024-01-01 19:10:00;1600,0;1600;1600,0;0,0;0,0;p_max;4590,0;1,0
1155;2024-01-01 19:15:00;1600,0;1600;1600,0;0,0;0,0;p_max;4590,0;1,0
1160;2024-01-01 19:20:00;2600,0;2600;1600,0;0,0;1000,0;p_max;4590,0;1,0
1165;2024-01-01 19:25:00;2700,0;2700;1700,0;0,0;1000,0;p_max;4590,0;1,0
1170;2024-01-01 19:30:00;2700,0;2700;1700,0;0,0;1000,0;p_max;4590,0;1,0
1175;2024-01-01 19:35:00;2800,0;2800;1800,0;0,0;1000,0;p_max;4590,0;1,0
1180;2024-01-01 19:40:00;4590,0;4900;1590,0;0,0;3000,0;p_max;4590,0;1,0
1185;2024-01-01 19:45:00;4590,0;6900;1005,094968255738;0,0;3584,905031744262;p_max;4590,0;1,0
1190;2024-01-01 19:50:00;4590,0;8000;1400,0;0,0;3190,0;p_max;4590,0;1,0
1195;2024-01-01 19:55:00;4590,0;8000;1300,0;0,0;3290,0;p_max;4590,0;1,0
1200;2024-01-01 20:00:00;4590,0;9000;1300,0;0,0;3290,0;p_max;4590,0;1,0
1205;2024-01-01 20:05:00;4590,0;10000;1200,0;0,0;3390,0;p_max;4590,0;1,0
1210;2024-01-01 20:10:00;4590,0;10350;1240,0;350,0;3000,0;p_max;4590,0;1,0
1215;2024-01-01 20:15:00;4590,0;10450;900,0;350,0;3340,0;p_max;4590,0;1,0
1220;2024-01-01 20:20:00;4590,0;10450;1100,0;246,8476869648252;3243,1523130351748;p_max;4590,0;1,0
1225;2024-01-01 20:25:00;4590,0;9450;1240,0;350,0;3000,0;p_max;4590,0;1,0
1230;2024-01-01 20:30:00;4590,0;8550;1240,0;350,0;3000,0;p_max;4590,0;1,0
1235;2024-01-01 20:35:00;4590,0;7550;1100,0;350,0;3140,0;p_max;4590,0;1,0
1240;2024-01-01 20:40:00;4590,0;9650;1100,0;350,0;3140,0;p_max;4590,0;1,0
1245;2024-01-01 20:45:00;4590,0;9650;1312,6730875308563;350,0;2927,326912469144;p_max;4590,0;1,0
1250;2024-01-01 20:50:00;4590,0;8850;1544,7217331281072;350,0;2695,278266871893;p_max;4590,0;1,0
1255;2024-01-01 20:55:00;4590,0;8600;1822,9155429918821;0,0;2767,084457008118;p_max;4590,0;1,0
1260;2024-01-01 21:00:00;4590,0;9800;1800,0;0,0;2790,0;p_max;4590,0;1,0
1265;2024-01-01 21:05:00;4590,0;9800;1657,6426423481294;0,0;2932,3573576518706;p_max;4590,0;1,0
1270;2024-01-01 21:10:00;4590,0;8800;1600,0;0,0;2990,0;p_max;4590,0;1,0
1275;2024-01-01 21:15:00;4590,0;9900;1800,0;0,0;2790,0;p_max;4590,0;1,0
1280;2024-01-01 21:20:00;4590,0;9900;1900,0;0,0;2690,0;p_max;4590,0;1,0
1285;2024-01-01 21:25:00;4590,0;7900;2000,0;0,0;2590,0;p_max;4590,0;1,0
1290;2024-01-01 21:30:00;4590,0;6900;2590,0;0,0;2000,0;p_max;4590,0;1,0
1295;2024-01-01 21:35:00;4590,0;5900;2500,0;0,0;2090,0;p_max;4590,0;1,0
1300;2024-01-01 21:40:00;4590,0;5900;2500,0;0,0;2090,0;p_max;4590,0;1,0
1305;2024-01-01 21:45:00;4590,0;5000;2700,0;0,0;1890,0;p_max;4590,0;1,0
1310;2024-01-01 21:50:00;4590,0;5100;2707,407035980305;0,0;1882,592964019695;p_max;4590,0;1,0
1315;2024-01-01 21:55:00;4590,0;5100;2678,3418925915257;0,0;1911,6581074084743;p_max;4590,0;1,0
1320;2024-01-01 22:00:00;3100,0;3100;3100,0;0,0;0,0;p_max;4590,0;1,0
1325;2024-01-01 22:05:00;3100,0;3100;3100,0;0,0;0,0;p_max;4590,0;1,0
1330;2024-01-01 22:10:00;3100,0;3100;3100,0;0,0;0,0;p_max;4590,0;1,0
1335;2024-01-01 22:15:00;3200,0;3200;3200,0;0,0;0,0;p_max;4590,0;1,0
1340;2024-01-01 22:20:00;3300,0;3300;3300,0;0,0;0,0;p_max;4590,0;1,0
1345;2024-01-01 22:25:00;3500,0;3500;3500,0;0,0;0,0;p_max;4590,0;1,0
1350;2024-01-01 22:30:00;3500,0;3500;3500,0;0,0;0,0;p_max;4590,0;1,0
1355;2024-01-01 22:35:00;3500,0;3500;3500,0;0,0;0,0;p_max;4590,0;1,0
1360;2024-01-01 22:40:00;3500,0;3500;3500,0;0,0;0,0;p_max;4590,0;1,0
1365;2024-01-01 22:45:00;3500,0;3500;3500,0;0,0;0,0;p_max;4590,0;1,0
1370;2024-01-01 22:50:00;3500,0;3500;3500,0;0,0;0,0;p_max;4590,0;1,0
1375;2024-01-01 22:55:00;3600,0;3600;3600,0;0,0;0,0;p_max;4590,0;1,0
1380;2024-01-01 23:00:00;3600,0;3600;3600,0;0,0;0,0;p_max;4590,0;1,0
