Zeit_Tag;Leistung_Total;Leistung_NCS;Leistung_HPC;Leistung_MCS
0;0,0;0,0;0,0;0,0
5;0,0;0,0;0,0;0,0
10;0,0;0,0;0,0;0,0
15;0,0;0,0;0,0;0,0
20;0,0;0,0;0,0;0,0
25;0,0;0,0;0,0;0,0
30;0,0;0,0;0,0;0,0
35;0,0;0,0;0,0;0,0
40;0,0;0,0;0,0;0,0
45;0,0;0,0;0,0;0,0
50;0,0;0,0;0,0;0,0
55;8,3;8,3;0,0;0,0
60;16,7;16,7;0,0;0,0
65;25,0;25,0;0,0;0,0
70;33,3;33,3;0,0;0,0
75;41,7;41,7;0,0;0,0
80;50,0;50,0;0,0;0,0
85;58,3;58,3;0,0;0,0
90;66,7;66,7;0,0;0,0
95;75,0;75,0;0,0;0,0
100;83,3;83,3;0,0;0,0
105;91,7;91,7;0,0;0,0
110;100,0;100,0;0,0;0,0
115;108,3;108,3;0,0;0,0
120;116,7;116,7;0,0;0,0
125;125,0;125,0;0,0;0,0
130;133,3;133,3;0,0;0,0
135;141,7;141,7;0,0;0,0
140;150,0;150,0;0,0;0,0
145;158,3;158,3;0,0;0,0
150;166,7;166,7;0,0;0,0
155;175,0;175,0;0,0;0,0
160;183,3;183,3;0,0;0,0
165;191,7;191,7;0,0;0,0
170;200,0;200,0;0,0;0,0
175;208,3;208,3;0,0;0,0
180;216,7;216,7;0,0;0,0
185;225,0;225,0;0,0;0,0
190;233,3;233,3;0,0;0,0
195;241,7;241,7;0,0;0,0
200;250,0;250,0;0,0;0,0
205;258,3;258,3;0,0;0,0
210;266,7;266,7;0,0;0,0
215;275,0;275,0;0,0;0,0
220;283,3;283,3;0,0;0,0
225;291,7;291,7;0,0;0,0
230;300,0;300,0;0,0;0,0
235;308,3;308,3;0,0;0,0
240;316,7;316,7;0,0;0,0
245;325,0;325,0;0,0;0,0
250;333,3;333,3;0,0;0,0
255;341,7;341,7;0,0;0,0
260;343,6;343,6;0,0;0,0
265;343,6;343,6;0,0;0,0
270;343,6;343,6;0,0;0,0
275;343,6;343,6;0,0;0,0
280;343,6;343,6;0,0;0,0
285;343,6;343,6;0,0;0,0
290;343,6;343,6;0,0;0,0
295;343,6;343,6;0,0;0,0
300;343,6;343,6;0,0;0,0
305;343,6;343,6;0,0;0,0
310;343,6;343,6;0,0;0,0
315;343,6;343,6;0,0;0,0
320;343,6;343,6;0,0;0,0
325;343,6;343,6;0,0;0,0
330;343,6;343,6;0,0;0,0
335;343,6;343,6;0,0;0,0
340;343,6;343,6;0,0;0,0
345;343,6;343,6;0,0;0,0
350;343,6;343,6;0,0;0,0
355;343,6;343,6;0,0;0,0
360;343,6;343,6;0,0;0,0
365;343,6;343,6;0,0;0,0
370;343,6;343,6;0,0;0,0
375;343,6;343,6;0,0;0,0
380;343,6;343,6;0,0;0,0
385;341,7;341,7;0,0;0,0
390;333,3;333,3;0,0;0,0
395;325,0;325,0;0,0;0,0
400;316,7;316,7;0,0;0,0
405;308,3;308,3;0,0;0,0
410;300,0;300,0;0,0;0,0
415;291,7;291,7;0,0;0,0
420;283,3;283,3;0,0;0,0
425;275,0;275,0;0,0;0,0
430;266,7;266,7;0,0;0,0
435;258,3;258,3;0,0;0,0
440;250,0;250,0;0,0;0,0
445;241,7;241,7;0,0;0,0
450;233,3;233,3;0,0;0,0
455;225,0;225,0;0,0;0,0
460;216,7;216,7;0,0;0,0
465;208,3;208,3;0,0;0,0
470;200,0;200,0;0,0;0,0
475;191,7;191,7;0,0;0,0
480;183,3;183,3;0,0;0,0
485;175,0;175,0;0,0;0,0
490;166,7;166,7;0,0;0,0
495;158,3;158,3;0,0;0,0
500;150,0;150,0;0,0;0,0
505;141,7;141,7;0,0;0,0
510;133,3;133,3;0,0;0,0
515;125,0;125,0;0,0;0,0
520;116,7;116,7;0,0;0,0
525;108,3;108,3;0,0;0,0
530;100,0;100,0;0,0;0,0
535;91,7;91,7;0,0;0,0
540;112,5;83,3;29,2;0,0
545;133,3;75,0;58,3;0,0
550;143,2;66,7;76,5;0,0
555;134,9;58,3;76,5;0,0
560;126,5;50,0;76,5;0,0
565;118,2;41,7;76,5;0,0
570;91,7;33,3;58,3;0,0
575;54,2;25,0;29,2;0,0
580;100,0;16,7;0,0;83,3
585;175,0;8,3;0,0;166,7
590;250,0;-0,0;0,0;250,0
595;271,7;-0,0;0,0;271,7
600;271,7;-0,0;0,0;271,7
605;250,0;-0,0;0,0;250,0
610;166,7;-0,0;0,0;166,7
615;83,3;-0,0;0,0;83,3
620;29,2;-0,0;29,2;0,0
625;58,3;-0,0;58,3;0,0
630;72,0;-0,0;72,0;0,0
635;130,4;-0,0;130,4;0,0
640;167,1;-0,0;167,1;0,0
645;196,3;-0,0;196,3;0,0
650;193,6;-0,0;193,6;0,0
655;247,8;-0,0;164,5;83,3
660;374,2;-0,0;124,2;250,0
665;540,9;-0,0;124,2;416,7
670;630,4;-0,0;116,7;513,7
675;633,7;-0,0;87,5;546,2
680;725,2;-0,0;109,4;615,9
685;692,7;-0,0;109,4;583,3
690;587,5;-0,0;87,5;500,0
695;407,1;-0,0;58,3;348,8
700;294,6;-0,0;29,2;265,5
705;250,0;-0,0;0,0;250,0
710;195,8;-0,0;29,2;166,7
715;167,6;-0,0;84,2;83,3
720;130,2;-0,0;130,2;-0,0
725;220,7;-0,0;137,4;83,3
730;387,4;-0,0;137,4;250,0
735;583,2;-0,0;166,6;416,7
740;712,8;-0,0;167,8;545,0
745;736,0;-0,0;167,8;568,2
750;766,2;-0,0;159,7;606,5
755;709,9;-0,0;126,6;583,3
760;597,4;-0,0;97,4;500,0
765;487,8;-0,0;97,4;390,3
770;386,4;-0,0;79,4;307,0
775;300,2;-0,0;50,2;250,0
780;195,8;-0,0;29,2;166,7
785;83,3;-0,0;-0,0;83,3
790;0,0;-0,0;-0,0;-0,0
795;0,0;-0,0;-0,0;-0,0
800;0,0;-0,0;-0,0;-0,0
805;0,0;-0,0;-0,0;-0,0
810;0,0;-0,0;-0,0;-0,0
815;83,3;-0,0;-0,0;83,3
820;166,7;-0,0;-0,0;166,7
825;250,0;-0,0;-0,0;250,0
830;333,3;-0,0;-0,0;333,3
835;333,3;-0,0;-0,0;333,3
840;250,0;-0,0;-0,0;250,0
845;166,7;-0,0;-0,0;166,7
850;83,3;-0,0;-0,0;83,3
855;0,0;-0,0;-0,0;-0,0
860;0,0;-0,0;-0,0;-0,0
865;0,0;-0,0;-0,0;-0,0
870;0,0;-0,0;-0,0;-0,0
875;0,0;-0,0;-0,0;-0,0
880;0,0;-0,0;-0,0;-0,0
885;0,0;-0,0;-0,0;-0,0
890;0,0;-0,0;-0,0;-0,0
895;0,0;-0,0;-0,0;-0,0
900;0,0;-0,0;-0,0;-0,0
905;0,0;-0,0;-0,0;-0,0
910;0,0;-0,0;-0,0;-0,0
915;0,0;-0,0;-0,0;-0,0
920;0,0;-0,0;-0,0;-0,0
925;8,3;8,3;-0,0;-0,0
930;16,7;16,7;-0,0;-0,0
935;25,0;25,0;-0,0;-0,0
940;33,3;33,3;-0,0;-0,0
945;41,7;41,7;-0,0;-0,0
950;50,0;50,0;-0,0;-0,0
955;141,7;58,3;-0,0;83,3
960;233,3;66,7;-0,0;166,7
965;325,0;75,0;-0,0;250,0
970;416,7;83,3;-0,0;333,3
975;425,0;91,7;-0,0;333,3
980;350,0;100,0;-0,0;250,0
985;275,0;108,3;-0,0;166,7
990;200,0;116,7;-0,0;83,3
995;125,0;125,0;-0,0;-0,0
